message_content,prelabel,label,cleaned_text,has_caps,has_phone,is_kiswahili_sheng
"You have received Ksh 8,000 from FALMEBET.\n\nBalance: KES 8,700.\n\nCheza Aviator Hapa\n\nbetfalme.ke",2: High-risk scam,scam,receive ksh falmebet balance kes cheza aviator hapa betfalme,True,False,False
"Dear  Customer;\nTALA   LOAN is now available to all M-PESA USERS,From:\n20,000\n50,000\n100,000\n250,000\nPayment;10 to 20 Months.To apply \nCall-0778832194",2: High-risk scam,scam,dear customer tala loan available pesa user payment month apply,True,False,False
"Mchungaji nakuomba unisaidie na100 niko na 20 ninunulie watoto unga kutoka jana hawajakula mtu wa duka amekataa kunipa unga ju ya deni,nitakuja kukulimia nilipe",0: Legit (Low-risk),legit,unisaidie ninunulie watoto unga kutoka mtu duka amekataa kunipa nitakuja kukulimia nilipe,True,False,True
God knows you are tired. He knows you are trying. Put him first,2: High-risk scam,scam,god know tired know try,True,False,False
lllll,0: Legit (Low-risk),legit,lllll,False,False,False
"GOOD NEWS!\nMPESA REF: QK10TC7QCY TIKETI YAKO IMEKUWA APPROVED \nImebakia 15MINS UITIWE Ksh40,000\n\nCONFIRM KWA KUBONYEZA *795#",0: Legit (Low-risk),legit,good news mpesa ref imekuwa approve imebakia uitiwe confirm kwa kubonyeza,True,False,False
"Wow Wow!! PSV Eindhoven vs Arsenal!!\nGET GET GET! 50X BONUS is being distributed, upto 2500 KES for everyone!\nClaim Now: www.kessbet.com STOP *456*9*5#",2: High-risk scam,scam,wow wow psv eindhoven arsenal bonus distribute upto kes claim stop,True,False,False
"NI TIME YAKO YA KUCHACHISHA CHEPKORIR\n\nNYAKUA KES. 128,900 SAA HII\n\nPLAY> pepea.ke\n\nDEPOSIT 99/- OR MORE UPATE HII PESA LEO",2: High-risk scam,scam,chepkorir saa hii play upate hii pesa,True,False,False
HAPPY COUNTRY!!\n\nYou have received KES 100 bonus for your first bet!\nRegister and activate your promo code Qbet.\n\nClaim Now: www.qbet.ke\n STOP *456*9*5#,2: High-risk scam,scam,happy country receive kes bonus bet register activate promo code qbet claim stop,True,False,False
'The only way to do great work is to love what you do.🙌🙌To spread this message reply with1.To stop receiving this message reply witth STOP.,0: Legit (Low-risk),legit,way great work love spread message reply stop receive message reply witth stop,False,False,False
"You can get sorted instantly by downloading this loan app on google playstore!!!!\n\nApproval in 5 minutes!!\n<3000-20,000>\n\n>>>ZURICASH\nhttps://bit.ly/3EoWSZd\n\nNO REGISTRATION FEE!",2: High-risk scam,scam,sort instantly download loan app google playstore approval minute zuricash registration fee,True,False,False
You get a 10% DISCOUNT on a new loan! Promocode: M49K valid 3 days Go to > https://hi.lendplus.ke/sdf14,2: High-risk scam,scam,discount new loan promocode valid day,True,False,False
You're so close to earning with the Uber App. Open the Uber app today to upload outstanding documents and finish activating your account. t.uber.com/u_doc Reply STOP 2 to +1 415-237-0403 to unsubscribe.,2: High-risk scam,scam,close earn uber app open uber app today upload outstanding document finish activate account reply stop unsubscribe,True,False,False
"No charges! Top up Airtime instantly via MPesa Paybill 760 000. Enter your Airtel, Safaricom or Telkom number as the account number.\nSTOP TO 20777",2: High-risk scam,scam,charge airtime instantly mpesa paybill enter airtel safaricom telkom number account number stop,True,False,False
"Dear Tenant,rent payment is now via MPESA TILL 4573124(TRADE SYSTEMS)due to problems with our regular method of payment.No other payment accepted.\nBy management",2: High-risk scam,scam,dear tenant rent payment mpesa till trade system problem regular method payment payment accept management,True,False,False
Received Ksh 500 topup WEDNESDAY bonus from SIMBABET\nNew balance: Ksh 500\nUse promo code 'Weno' to REDEEM\nT$C APPLY\nhttps://www.simbabet.ke STOP *456*9*5#,2: High-risk scam,scam,receive ksh topup wednesday bonus simbabet new balance ksh use promo code weno redeem apply stop,True,False,False
"Dear friends, U are selected for the W0rk from Home j0b offer. receive your daily salary 9000. Please contact wa.me/254776981548",1: Moderate-risk scam,scam,dear friend select home receive daily salary contact,True,False,False
"TCE1XRRWC3 Confirmed. You have received Ksh3,870.00 from JOEL KAZUNGU on 14/3/25. New MPESA balance is Ksh(LOCKED).Dial *35*0000*16# To Unlock.",2: High-risk scam,scam,confirm receive joel kazungu new mpesa balance ksh lock dial unlock,True,False,False
"QSOKO App Feedback\n\nDear Valued Customer,\n\nTell us about your experience with the QSOKO app! \nPlease complete our quick survey to help us improve.\n\nLink to survey https://shorturl.at/rSdjY\nThank you for your feedback! STOP *456*9*5#",2: High-risk scam,scam,qsoko app feedback dear value customer tell experience qsoko app complete quick survey help improve link survey thank feedback stop,True,False,False
TIMIZA NDOTO NA LUCKY 777! \n\nPlay Lucky 777! and enjoy return upto 95%.\n\nTest your luck with 50bob and above here\nhttp://gamepawa.com/\nSTOP*456*9*5#,2: High-risk scam,scam,lucky play lucky enjoy return upto test luck stop,True,False,False
"Maliza week strong, BONUS UNAYO!\n\nPEPEA pale SportPesa AVIATOR CHEZA Mr First, Kuna 4 Jackpots & Bonuses!\n\nhttps://spp.ke/CasinoB\n\nSTOP *456*9*5#",2: High-risk scam,scam,maliza week strong bonus unayo pepea pale sportpesa aviator cheza kuna jackpot bonus stop,True,False,False
"Amazing 3 Promos For You!\n-50X BONUS upto 2500 KES\n-100,000 KES CASH Giveaway\n-100% REFUND\n\nPSG vs Manchester City!\nwww.kessbet.com STOP *456*9*5#",2: High-risk scam,scam,amazing promos bonus upto ke ke cash giveaway refund psg manchester city stop,True,False,False
"Dear Customer,  Reply with1 to set Kenya National Anthem Instrumental by Kenya National Anthem Instrumental as your Skiza Tune.   Reply with2 to set KUMALO by JOHN as your Skiza Tune.  Relive historic moments with Skiza. Dial *811*4#  to set Today In History tunes.",2: High-risk scam,scam,dear customer reply set kenya national anthem instrumental kenya national anthem instrumental tune reply set kumalo tune relive historic moment dial set today history tune,True,False,False
"NOTICE! Dear tenant.  We are writing to let you know about a significant modification to our rent payment procedure. Effective from this SEPTEMBER  all rent payments will be done through:  LIPA NA MPESA  PAY BILL  Business number :4140343 Account Number ( your name or house number) NAME:APARTMENT SERVICES AGENCY  Cash or any other mode of payment will not be accepted deadline 7th SEPTEMBER.  Regards, Management.\n",2: High-risk scam,scam,notice dear tenant write let know significant modification rent payment procedure effective september rent payment lipa mpesa pay bill business number account number house number apartment service agency cash mode payment accept deadline september regard management,True,False,False
"Dear, You have been approved to get temporary j0b opportunities at home. The daily salary is 50,000, please click to contact: /wa.me/254726233508",2: High-risk scam,scam,dear approve temporary opportunity home daily salary click contact,True,False,False
"Hello Madam NAUMI, I hv sent 9.8M \nvia W/UNION for Clearance at MSA Port \nK.P.A pin:0541 \nP/wordQ25G315 Secret Word(AUE) Dr. YUSSUF MAJI Tz.0107755739\nSamahani! Huo ujumbe sio wako nimekosea nambari. Unazo siri zangu za biashara",2: High-risk scam,scam,hello madam send union clearance msa port pin secret word aue maji samahani sio wako unazo siri zangu biashara,True,False,False
"Hello, One of your credit acc is past 5 yrs retention period from last payment date and has been deleted from CRB database. SMS CR to 21272 to get CRB report. STOP*456*9*5#",0: Legit (Low-risk),legit,hello credit acc past yrs retention period payment date delete crb database sm crb report stop,True,False,False
"Dear Customer,  Reply with1 to set NI MUNGU by JOHN M as your Skiza Tune.   Reply with2 to set mimi by shiriyow ltd  as your Skiza Tune.  Relive historic moments with Skiza. Dial *811*4#  to set Today In History tunes.",2: High-risk scam,scam,dear customer reply set mungu tune reply set shiriyow ltd tune relive historic moment dial set today history tune,True,False,False
"Hey, do you have problem with missing marks, incomplete marks or want to upgrade results in your transcript?\n",0: Legit (Low-risk),legit,hey problem miss mark incomplete mark want upgrade result transcript,False,False,False
"CONGRATULATIONS TAO5D8LTFT confirmed You have received Ksh35,477.00 FROM WEKELEA B2C \n\nRegister> wekelea.com\n\nDEPOSIT,PLAY&WITHDRAW",2: High-risk scam,scam,congratulation confirm receive wekelea register deposit play withdraw,True,False,False
BREAKING NEWS - www.juubet.com is officially the fastest growing site in Kenya. Juubet now and get the highest payout in Africa STOP *456*9*5#,2: High-risk scam,scam,break news officially fast grow site kenya juubet high payout africa stop,True,False,False
"Congrats claim kes 50 free rain  enjoy happy hour,100% freebet on your 1st deposit,10%  final round bonus. \n\n link: https://www.aviatorpesa.ke/ STOP *456*9*5#",2: High-risk scam,scam,congrat claim kes free rain enjoy happy hour freebet deposit final round bonus link stop,True,False,False
"Dear Tenant,rent payment is now via MPESA Till 4826480 (PAY EASE)due to issues with our regular payment method.PAY ON TIME.No other payment accepted.Management.",2: High-risk scam,scam,dear tenant rent payment mpesa till pay ease issue regular payment method pay time payment accept management,True,False,False
Hello👋🏻 might you know someone who is looking for a job either part or full time? Needed this week,2: High-risk scam,scam,hello know look job time need week,True,False,False
"Guard your heart above all else, for it determines the course of your life🙏Reply with 99 to inspire your callers. To stop reply stop",0: Legit (Low-risk),legit,guard heart determine course life reply inspire caller stop reply stop,True,False,False
"Dear Customer, Reply with  1 to set tee rabi kucasisi by sheikh hassah ibrahim as your Skiza Tune.  Reply with  2 to set UPENDO by K45 as your Skiza Tune.  Relive historic moments with Skiza, dial *811*4# to set Today In History tunes. To stop receiving these messages reply with STOP",2: High-risk scam,scam,dear customer reply set tee rabi kucasisi sheikh hassah ibrahim tune reply set upendo tune relive historic moment dial set today history tune stop receive message reply stop,True,False,False
"LuckyBox ndio plug yako ya chapaa! \n\nChagua box yako upate 30k, 70 au 120k.\nSMS Box yako to 29302 USHINDE\nSASA! \nBox 1\nBox 2\nBox 3\nBox 4\nBox 5\nBoxA 6\nStop *456*9*5#\n",1: Moderate-risk scam,scam,ndio plug yako chapaa chagua box yako upate sms box yako ushinde sasa box box box box box boxa stop,True,False,True
"Hi,you can get  a new loan,Top up,buy off loan and refinance of 5k to 1 .5  million from JAFARI CREDIT direct to your mpesa within 3hrs ,no crb check up ,with just your current payslip,no paper work,commit as low as 500 in your payslip to get a loan,we also give to KFS 2023 call or sms victoriah0114127018",0: Legit (Low-risk),legit,new loan buy loan refinance million jafari credit direct mpesa crb check current payslip paper work commit low payslip loan kfs sm,True,False,False
NI WEWE TU UNALIA MSOTO!!.. WATU WANATAJIRIKA NA JET-X!\n\nCHEZA JET-X USHINDE UNONO!\n\nWIN UPTO 2 MILLION PALE JET-X TOURNAMENT\n\nhttps://odibets.com\nSTOP*456*9*5#,2: High-risk scam,scam,wewe unalia msoto watu wanatajirika jet cheza jet ushinde unono win upto million pale jet tournament stop,True,False,False
Lucky Lucky!! Everyday Lucky!!\nYou've got a Free 1000 KES Cash Bag!\nSuper Easy To Withdraw!!\n\nNottingham Forest vs Arsena\nwww.kessbet.com STOP *456*9*5#,2: High-risk scam,scam,lucky lucky everyday lucky get free kes cash bag super easy withdraw nottingham forest arsena stop,True,False,False
Telegram code: 92067\n\nYou can also tap on this link to log in:\nhttps://t.me/login/92067,2: High-risk scam,scam,tap link log,True,False,False
You could make Ksh 268 an hour on the road in Nairobi. Finish your account sign-up to start making money.* t.uber.com/lJ8929 Reply STOP 2 to +1 415-237-0403 to unsubscribe,2: High-risk scam,scam,ksh hour road nairobi finish account sign start make money reply stop unsubscribe,True,False,False
"Hello Grace,i've sent 4.8M via W\\Union to clear the containers at the port of Mombasa.M.T.C.N code ZTQGH1K6(KT) thank you.Dr.Alex TZ",0: Legit (Low-risk),legit,hello grace send clear container port mombasa code thank,True,False,False
"NOTICE!\n\nDear tenant.\nWe are writing to let you know about a significant modification to our year 2025 rent payment procedure.\nEffective from (MARCH) all rent payments will be done through:\n\nLIPA NA MPESA\nPAYBILL: 4576562\nACCOUNT: Your name or House Number\nNAME: APARTMENT SERVICES 3\n\nCash or any other mode of payment will not be accepted moving forward.\nDeadline 5th MARCH 2025.\n\nRegards,\nManagement",2: High-risk scam,scam,notice dear tenant write let know significant modification year rent payment procedure effective march rent payment lipa mpesa paybill account house number apartment service cash mode payment accept move forward deadline march regard management,True,False,False
"Look to the Lord and his strength; seek his face always, 1 Chronicles 16:11, Reply with 44 to spread this message of Encouragement. To entertain your callers with In you",0: Legit (Low-risk),legit,look lord strength seek face chronicle reply spread message encouragement entertain caller,True,False,False
"TALA LOANS now available as from:\n10,000/=\n20,000/=\n50,000/=\n100,000/=\n250,000/=\n 25% savings required call or sms the wordloan""\n0100656605""",2: High-risk scam,scam,tala loan available saving require sm wordloan,True,False,False
"Hello Grace,i've sent 4.8M via W\\Union to clear the containers at the port of Mombasa.M.T.C.N code ZTQGH1K6(KT) thank you.Dr.Alex TZ",0: Legit (Low-risk),legit,hello grace send clear container port mombasa code thank,True,False,False
"Hello. I'm manager. You are selected for a part-time job. You can work at home and get 3,6OO a day. More info: wa.me/6285643815349   STOP*456*9*5#",1: Moderate-risk scam,scam,hello manager select time job work home day info stop,True,False,False
MORE WAYS TO MAKE BIG MONEY! \n\nPlay our new game SUPER WHEEL and make more cash! \n\nRefer your friend and double your income. \n\n\nhttps://gamepawa.com\nStop*456*9*5#,2: High-risk scam,scam,way big money play new game super wheel cash refer friend double income stop,True,False,False
"Dear Parent/Guardian;\n Your child did not report to school with all the requirements stipulated in the newsletter. Also complete 75% of the school fees, failure to which will be sent home tomorrow to collect the same as the others begin their opening exams. Contact the school's accounts office via 0762307109 for inquiries. All payments should be made through our school's Paybill Account below;\nPlaybill: 714777\n Account: 420200367512\nRegards: School Management",2: High-risk scam,scam,dear parent guardian child report school requirement stipulate newsletter complete school fee failure send home tomorrow collect begin opening exam contact school account office inquiry payment school paybill account playbill account regard school management,True,False,False
You have 10 Shine Kenya Shinda Mamili entries.  Dial *444# or *544# & spend 20bob or send 200bob or more on M-Pesa for a chance to win 1M weekly.,1: Moderate-risk scam,scam,shine kenya shinda mamili entry dial spend send pesa chance win weekly,True,False,False
"Feeling the end-month pinch ?We ve got you covered with SC Juza Mobile loan App, you can borrow from KES 1,000 to KES 100,000k, at only 1.6% interest rate p.m. and enjoy flexibility of up to 60 days to repay your loan. T STOP*456*9*5#",2: High-risk scam,scam,feel end month pinch get cover juza mobile loan app borrow kes kes interest rate enjoy flexibility day repay loan stop,True,False,False
"Hello, you have been selected for a part-time/full-time opportunity. 2000-5000days. Accept this vacancy  http://wa.me/254110426104",2: High-risk scam,scam,hello select time time opportunity accept vacancy,True,False,False
Received Ksh 500 topup WEDNESDAY bonus from SIMBABET\nNew balance: Ksh 500\nUse promo code 'Weno' to REDEEM\nT$C APPLY\nhttps://www.simbabet.ke STOP *456*9*5#,2: High-risk scam,scam,receive ksh topup wednesday bonus simbabet new balance ksh use promo code weno redeem apply stop,True,False,False
"Confirmed! Ksh4,500 received from PATAPESA.\nYour balance is Ksh4,500. Use promo code 'patapesa' to redeem.\nhttps://patapesa.ke/promotions STOP *456*9*5#",2: High-risk scam,scam,confirm receive patapesa balance use promo code patapesa redeem stop,True,False,False
"Captain! BONUS UNAYO na Pia kuna 7 milli worth of FREE BETS pale SportPesa Aviator!\n\nMake It Count, grab share yako NOW!\n\nhttps://spp.ke/AVIATORB\n\nSTOP*456*9*5#",2: High-risk scam,scam,captain bonus unayo pia kuna milli worth free bet pale sportpesa aviator count grab share yako stop,True,False,False
Dont worry,0: Legit (Low-risk),legit,worry,True,False,False
"Wow Wow!! Arsenal vs Ipswich Town!\nGET GET GET! 50X BONUS is being distributed, upto 2500 KES for everyone!\nClaim Now: www.kessbet.com STOP *456*9*5#",2: High-risk scam,scam,wow wow arsenal ipswich town bonus distribute upto kes claim stop,True,False,False
"GOOD NEWS!\nMPESA REF: QK10TC7QCY TIKETI YAKO IMEKUWA APPROVED \nImebakia 15MINS UITIWE Ksh40,000\n\nCONFIRM KWA KUBONYEZA *795#",0: Legit (Low-risk),legit,good news mpesa ref imekuwa approve imebakia uitiwe confirm kwa kubonyeza,True,False,False
"''When the replacement from God arrives, you'll forget what you lost''💓Dear Customer, Reply with 99 to set *812*358# Gobta Dhiiga Loo Shuboo as your skiza. To stop receiving this message reply with,Stop",0: Legit (Low-risk),legit,replacement god arrive forget lose dear customer reply set gobta dhiiga loo shuboo skiza stop receive message reply stop,True,False,False
"Give thanks to the Lord, for he is good. His love endures forever, Psalm 136:1. Reply with 44 to spread this message of Encouragement. To entertain your callers with Seek the Lord and his strength"" dial *811*353#""",0: Legit (Low-risk),legit,thank lord good love endure forever psalm reply spread message encouragement entertain caller seek lord strength dial,True,False,False
"CONGRATULATIONS TCB5D8LTFT confirmed You have received Ksh305,477 FROM WEKELEA  BONUS A/C \n\nRegister> wekelea.com \n\n\nDEPOSIT99&PLAY",2: High-risk scam,scam,congratulation confirm receive wekelea bonus register play,True,False,False
2025,0: Legit (Low-risk),legit,empty,False,False,False
Easily use your phone. Earn 800-7000KES per day only for those over 24 years old. Use wa to start work:\nhttps://wa.me/491630324237\nSTOP*456*9*5#,2: High-risk scam,scam,easily use phone earn day year old use start work stop,True,False,False
"KCB   M-PESA LOANS is now available to all M-PESA users 10% interest from\n5,000/=\n10,000/=\n20,000/=\n50,000/=\n100,000/=\nTo apply send 555555 to 0101947514/call",2: High-risk scam,scam,pesa loan available pesa user interest apply send,True,False,False
"SKM1LEND3L Confirmed. You have received Ksh4,530.00 From GRACE ATIENO on  22/11/24.New MPESA balance is  Ksh(LOCKED).Pay bills via mpesa.dial *33*000#",2: High-risk scam,scam,confirm receive grace atieno new mpesa balance ksh lock pay bill mpesa dial,True,False,False
"Nothing beats this,\nCongratulations, you've won 401 MILLI SportPesa Mega Jackpot!\n\nCheza na 99 bob, Kick-off ni LEO 8:30pm!\n\nhttps://spp.ke/MJPB\n\nStop *456*9*5#",2: High-risk scam,scam,beat congratulation win milli sportpesa mega jackpot cheza bob leo stop,True,False,False
"Do not be anxious about anything but in every situation by prayer and petition with thanksgiving,present your requests to God. Reply with  55 to let your callers see this message. To stop reply with stop.",0: Legit (Low-risk),legit,anxious situation prayer petition thanksgive present request god reply let caller message stop reply stop,True,False,False
Jingle all the way into the Holiday spirit  with a Christmas Tune.  with a Christmas Tune.  Dial *811# option 0 to subscribe!\n,0: Legit (Low-risk),legit,jingle way holiday spirit christmas tune christmas tune dial option subscribe,True,False,False
"Sunday Flash Sale is On! Get 20% Off using code BREAKFREE20 on non-discounted items except diapers. Order Now until 4 PM. Shop at bit.ly/3BfPu3g. STOP *456*9*5#It's Live! Last Flash Sale of February with 20% OFF til 4 PM. Use code BREAKFREE20 on non-discounted items except diapers. Shop at bit.ly/3BfPu3g. STOP*456*9*5#Pay Week Sale is LIVE! Use code PAYWEEK20 & get 20% off on Pay Week items. From Nivea, Cantu, Dove, etc. Valid till 28.02. Shop now bit.ly/43fcXx9 STOP*456*9*5#1-Hour Flash Sale is Live! 800/= OFF until 9 PM! Use code 800BOB on non-discounted items except diapers. Min spend 3000/=. Shop at bit.ly/3BfPu3g. STOP*456*9*5#Oh, Shoot! 20% OFF Flash Sale is Live Now. Order non-discounted items except diapers using code FLASH20 before 4 PM. Shop at bit.ly/3BfPu3g. STOP*456*9*5#Flash Sale is Live: 800/= OFF until 9 PM! Use code 800BOB on non-discounted items except diapers. Min spend 3,000/=. Shop at bit.ly/3BfPu3g. Catch this deal every Mon-Fri this March between 8pm-9pm. STOP*456*9*5#Flash Sale is LIVE with 20% OFF until 4 pm. Add to cart & apply code FLASH20 to non-discounted items except diapers. Shop at bit.ly/3BfPu3g. STOP *456*9*5#8 Days of Madness starts Tomorrow with up to 50% OFF Diapers! More crazy deals on 21st, 24th-28th & 31st March. Get ready. Shop while stocks last. STOP*456*9*5#20% OFF Flash Sale is Live Now! Order until 4 PM only. Apply code FLASH20 to non-discounted items except diapers. Shop at bit.ly/3BfPu3g. STOP *456*9*5#Day 5 of Crazy Deals: up to 30% OFF Omega Supplements. Get Neubria, Swiss, Natural Factors, Quest, Maxxomega, Wellman etc. Shop at bit.ly/4j2EYN0. STOP*456*9*5#Today only: up to 50% OFF La Roche & CeraVe! Valid while stocks last. Shop Lotions, Sunscreen, Cleansing Bar, Foam Cleanser, etc at bit.ly/3FSRtfM STOP*456*9*5#",2: High-risk scam,scam,sunday flash sale code non discount item diaper order shop bit stop live flash sale february til use code non discount item diaper shop bit stop pay week sale live use code pay week item nivea cantu dove etc valid till shop bit stop hour flash sale live use code non discount item diaper min spend shop bit stop shoot flash sale live order non discount item diaper code shop bit stop flash sale live use code non discount item diaper min spend shop bit catch deal mon fri march stop flash sale live add cart apply code non discount item diaper shop bit stop day madness start tomorrow diaper crazy deal march ready shop stock stop flash sale live order apply code non discount item diaper shop bit stop day crazy deal omega supplement neubria swiss natural factor quest maxxomega wellman etc shop bit stop today roche cerave valid stock shop lotion sunscreen cleanse bar foam cleanser etc bit stop,True,False,False
Best site 4 YouTube\n\nhttps://cheapgainkenya.com\n\n100 sub at ksh 80 \n100 views at ksh 22 \n100 watch hours at ksh 200\n\nWhatsApp us\nhttps://wa.me/254754517382,2: High-risk scam,scam,good site youtube sub ksh view ksh watch hour ksh whatsapp,True,False,False
# HAPPY RAMADAN NA QM!\n#FRESH & EASY!\n\nRed Onions/kg@75\nImported Oranges/Pack@259\nHotdog/Pc@109\nKCC Fino Green 500ml@49\nFanta/Sprite 2l@149\nAjab HB 2kg@159\nFresh Fri/Golden Fry 5l@1399\nGuru Blended Pishori 5kg@899\nGeisha Soap 200g@99\nMeta Bar Soap 1kg@145\nSunlight PWD 1kg@299\nQuickChoice 10P@399\nGilbeys Gin 750ml@949\nC/Morgan Gold 750ml@999\nVon Iron Box@1295\nMika 3+1 Cooker@29995\nLG Fridge 234l@72995\nSamsung 6''UHD TV@95495\n\n(Selected Stores)\nBadili Samsung A21@13499\nBadili Samsung A145G@19999\n\nW.S.L (T&C Apply) STOP *456*9*5#,1: Moderate-risk scam,scam,happy ramadan fresh easy red onion import orange pack hotdog kcc fino green fanta sprite ajab fresh fri golden fry guru blended pishori geisha soap meta bar soap sunlight pwd quickchoice gilbey gin morgan gold von iron box mika cooker fridge samsung uhd select store badili samsung badili samsung apply stop,True,False,False
"Amazing Amazing! KES100,000 CASH Giveaway and 50X BONUS upto 2500 is being distributed!\nPSG vs Manchester City!\nGET Now: www.kessbet.com STOP *456*9*5#\n",2: High-risk scam,scam,amazing amazing cash giveaway bonus upto distribute psg manchester city stop,True,False,False
"Christa, you're almost ready. You could make around Ksh 235 per hour in Nairobi. Activate your Uber account to accept a trip.* t.uber.com/lJ8929 Reply STOP 2 to +1 415-237-0403 to unsubscribe",2: High-risk scam,scam,ready ksh hour nairobi activate uber account accept trip reply stop unsubscribe,True,False,False
"DEAL ZA KRISI ZIKO HAPA CHEPKORIR\n\nTUNASORT 10K-250K TO OVER 5000 PLAYERS\n\nUSICHELEWE, NI TIME YAKO SAA HII\n\nDEPOSIT$PLAY$WIN$WITHDRAW",2: High-risk scam,scam,deal krisi ziko hapa chepkorir tunasort player usichelewe time yako saa hii deposit play win withdraw,True,False,False
"When the time is right i will make it happen says\nthe lord R e p l y with 5 to give hope to your\ncallers with this message. To Stop reply with\nSTOP.""",0: Legit (Low-risk),legit,time right happen say lord hope caller message stop reply stop,True,False,False
"Dear Customer,  Reply with1 to set PSALM 34.18 by PSALM 34.18 as your Skiza Tune.   Reply with2 to set shukran ya Rab by nasheed as your Skiza Tune.  Relive historic moments with Skiza. Dial *811*4#  to set Today In History tunes.\n",2: High-risk scam,scam,dear customer reply set psalm psalm tune reply set nasheed tune relive historic moment dial set today history tune,True,False,False
"Dear Winner!  You have received KES2,000 From Flybet  200 BETS =200 KES 1500 BETS =2000KES 6000 BETS =5000KES  CLAIM NOW: www.flybet.ke  STOP *456*9*5#",2: High-risk scam,scam,dear winner receive flybet bet kes bet bet claim stop,True,False,False
"Dear Customer,  Reply with1 to set NI MUNGU by JOHN M as your Skiza Tune.   Reply with2 to set Yatapita by SALAF as your Skiza Tune.  Relive historic moments with Skiza. Dial *811*4#  to set Today In History tunes.\n",2: High-risk scam,scam,dear customer reply set mungu tune reply set yatapita salaf tune relive historic moment dial set today history tune,True,False,False
"Paybill ni 00 88 88! Nunua ama Fuliza airtime ya Airtel, Safaricom, Telkom from MPESA Paybill 00 88 88. Account weka namba ya simu",2: High-risk scam,scam,nunua ama fuliza airtime airtel safaricom telkom mpesa paybill account weka,True,False,True
Super Super!! Super Everyday!!\nYou've got a Free 1000 KES Cash Bag\nSuper Easy To Withdraw!\n\nAston Villa vs Chelsea\nGet Now: www.kessbet.com STOP *456*9*5#,2: High-risk scam,scam,super super super everyday get free kes cash bag super easy withdraw aston villa chelsea stop,True,False,False
The key to online privacy is keeping 911538 hidden.,2: High-risk scam,scam,key online privacy keep hide,True,False,False
"hot-trading.netKCB VOOMA LOAN is now available to all M-PESA USERS,SMS LOAN to 0781368651 Apply LOAN From:\n10,000\n20,000\n50,000\n100,000\n25% Savings Required CaLL 0412022106",2: High-risk scam,scam,hot trading netkcb vooma loan available pesa user sm loan apply loan saving require,True,False,False
Niaje bro,0: Legit (Low-risk),legit,bro,True,False,False
Niambie bro,0: Legit (Low-risk),legit,bro,True,False,False
Naskia ulipata job man,0: Legit (Low-risk),legit,naskia ulipata job man,True,False,True
Congrats! Big up,0: Legit (Low-risk),legit,congrat big,True,False,False
Sema,0: Legit (Low-risk),legit,sema,True,False,False
Si tupatane tao,0: Legit (Low-risk),legit,empty,True,False,False
"Hope uko poa, can you send me 200 nitakurudishia?",0: Legit (Low-risk),legit,hope uko poa send nitakurudishia,True,False,True
Unaendelea aje?,0: Legit (Low-risk),legit,unaendelea aje,True,False,False
Nimemaliza kazi. Please let me know when you will pay,0: Legit (Low-risk),legit,let know pay,True,False,True
Total ni 1500,0: Legit (Low-risk),legit,total,True,False,True
Let us meet in Lavington on Wednesday at 7am to discuss the project more,0: Legit (Low-risk),legit,let meet lavington wednesday discuss project,True,False,False
Asante sana! God bless,0: Legit (Low-risk),legit,bless,True,False,False
"Safe journey, may God keep you safe!",0: Legit (Low-risk),legit,safe journey god safe,True,False,True
uko wapi?,0: Legit (Low-risk),legit,uko wapi,False,False,True
Naomba we meet leo,0: Legit (Low-risk),legit,naomba meet leo,True,False,False
Unarudi home lini?,0: Legit (Low-risk),legit,unarudi home lini,True,False,False
"Lavington siwezi make, labda tumeet Westlands. Hivyo iko sawa?",0: Legit (Low-risk),legit,labda tumeet westland hivyo iko sawa,True,False,True
"Sasa bro, kuna vile nilikuwa nataka kusema kuna venye niko pabaya kidogo, sijui kama unawezaniokolea 500 alafu nitairudisha nikipata. Thanks",0: Legit (Low-risk),legit,sasa bro kuna vile nilikuwa pabaya kidogo sijui kama unawezaniokolea alafu thank,True,False,True
Davy unaendelea aje? Sis alikuwa anataka kujua mtakam lini,0: Legit (Low-risk),legit,davy unaendelea aje sis alikuwa anataka lini,True,False,True
Work kumekuwa na kazi mob sana hadi sijapata time ya kuweza kukuja,0: Legit (Low-risk),legit,work kazi mob sana hadi sijapata time,True,False,True
Labda nione vile next week kutakuwa alafu nikuambie,0: Legit (Low-risk),legit,labda nione vile week kutakuwa,True,False,True
"Sawa, tunakumiss",0: Legit (Low-risk),legit,empty,False,False,True
Pls nitumie details za location,0: Legit (Low-risk),legit,detail location,True,False,False
"Ukifika hapo kwa roundabout, turn right, utaona billboard ya back to school alafu uingie hio barabara unipigie",0: Legit (Low-risk),legit,ukifika kwa roundabout turn right school alafu uingie hio barabara unipigie,True,False,True
Nilikuwa najaribu kukucall lakini haupick simu. Ni urgent. Please call me back ,0: Legit (Low-risk),legit,nilikuwa najaribu kukucall lakini haupick simu urgent,True,False,True
"Niko kwa meeting saa hii, unaweza text?",0: Legit (Low-risk),legit,meeting saa hii unaweza text,True,False,True
Pat ameadmitiwa hosi. Hatujui nini mbaya bado.,0: Legit (Low-risk),legit,hosi hatujui bado,True,False,True
Tuko na yeye saa hii Nairobi hospital tunangoja doc akuje atuambie what's up,0: Legit (Low-risk),legit,tuko yeye saa hii nairobi hospital tunangoja doc akuje,True,False,True
